園代碼,園名,學年度,資料表,指標,資料類別,數值,前一年數值,YoY變化額,YoY變化率,歷史均值,歷史標準差,移動平均_近3年,Zscore
N06,昌平,110,附表二,其他收入-差異率,非收支,,,,,,,,
N06,昌平,111,附表二,其他收入-差異率,非收支,,,,,,,,
N06,昌平,110,附表二,其他收入-決算數,非收支,1830781.0,,,,1830781.0,,1830781.0,
N06,昌平,111,附表二,其他收入-決算數,非收支,2000383.0,1830781.0,169602.0,0.09263915236175162,1915582.0,119926.72430280084,1915582.0,0.7071067811865475
N06,昌平,110,附表二,利息收入-差異率,非收支,,,,,,,,
N06,昌平,111,附表二,利息收入-差異率,非收支,,,,,,,,
N06,昌平,110,附表二,利息收入-決算數,非收支,28253.0,,,,28253.0,,28253.0,
N06,昌平,111,附表二,利息收入-決算數,非收支,38872.0,28253.0,10619.0,0.3758538916221286,33562.5,7508.766909419948,33562.5,0.7071067811865476
N06,昌平,110,附表二,加班費-差異率,非收支,28.0,,,,28.0,,28.0,
N06,昌平,111,附表二,加班費-差異率,非收支,41.0,28.0,13.0,0.4642857142857143,34.5,9.192388155425117,34.5,0.7071067811865476
N06,昌平,112,附表二,加班費-差異率,非收支,-73.0,41.0,-114.0,-2.7804878048780486,-1.3333333333333333,62.40459384799594,-1.3333333333333333,-1.1484197275801704
N06,昌平,113,附表二,加班費-差異率,非收支,-64.0,-73.0,9.0,0.1232876712328767,-17.0,59.81638571495272,-32.0,-0.7857378783126825
N06,昌平,110,附表二,加班費-決算數,非收支,182717.0,,,,182717.0,,182717.0,
N06,昌平,111,附表二,加班費-決算數,非收支,272630.0,182717.0,89913.0,0.4920888587268836,227673.5,63578.09201682605,227673.5,0.7071067811865475
N06,昌平,112,附表二,加班費-決算數,非收支,181649.0,272630.0,-90981.0,-0.33371602538238637,212332.0,52222.33008014866,212332.0,-0.5875455950147955
N06,昌平,113,附表二,加班費-決算數,非收支,250777.0,181649.0,69128.0,0.3805581093207229,221943.25,46771.989611839264,235018.66666666666,0.6164747371084978
N06,昌平,110,附表二,勞、健保費-差異率,非收支,89.0,,,,89.0,,89.0,
N06,昌平,111,附表二,勞、健保費-差異率,非收支,93.0,89.0,4.0,0.0449438202247191,91.0,2.8284271247461903,91.0,0.7071067811865475
N06,昌平,110,附表二,勞、健保費-決算數,非收支,694492.0,,,,694492.0,,694492.0,
N06,昌平,111,附表二,勞、健保費-決算數,非收支,738402.0,694492.0,43910.0,0.06322607027870732,716447.0,31049.058761901302,716447.0,0.7071067811865475
N06,昌平,110,附表二,勞退金提撥-差異率,非收支,98.0,,,,98.0,,98.0,
N06,昌平,111,附表二,勞退金提撥-差異率,非收支,101.0,98.0,3.0,0.030612244897959183,99.5,2.1213203435596424,99.5,0.7071067811865476
N06,昌平,110,附表二,勞退金提撥-決算數,非收支,341969.0,,,,341969.0,,341969.0,
N06,昌平,111,附表二,勞退金提撥-決算數,非收支,362434.0,341969.0,20465.0,0.059844605797601536,352201.5,14470.940276982696,352201.5,0.7071067811865475
N06,昌平,112,附表二,合 計-差異率,非收支,-23.0,,,,-23.0,,-23.0,
N06,昌平,112,附表二,合 計-決算數,非收支,9459498.0,,,,9459498.0,,9459498.0,
N06,昌平,113,附表二,合計-差異率,非收支,-16.0,,,,-16.0,,-16.0,
N06,昌平,113,附表二,合計-決算數,非收支,10610198.0,,,,10610198.0,,10610198.0,
N06,昌平,112,附表二,園務特支-差異率,非收支,-30.0,,,,-30.0,,-30.0,
N06,昌平,113,附表二,園務特支-差異率,非收支,-28.0,-30.0,2.0,0.06666666666666667,-29.0,1.4142135623730951,-29.0,0.7071067811865475
N06,昌平,112,附表二,園務特支-決算數,非收支,29458.0,,,,29458.0,,29458.0,
N06,昌平,113,附表二,園務特支-決算數,非收支,30039.0,29458.0,581.0,0.01972299545115079,29748.5,410.82903986938413,29748.5,0.7071067811865475
N06,昌平,110,附表二,園長及教保服務人員薪資（含職務加給）-差異率,非收支,87.0,,,,87.0,,87.0,
N06,昌平,111,附表二,園長及教保服務人員薪資（含職務加給）-差異率,非收支,92.0,87.0,5.0,0.05747126436781609,89.5,3.5355339059327378,89.5,0.7071067811865475
N06,昌平,110,附表二,園長及教保服務人員薪資（含職務加給）-決算數,非收支,4683859.0,,,,4683859.0,,4683859.0,
N06,昌平,111,附表二,園長及教保服務人員薪資（含職務加給）-決算數,非收支,5089969.0,4683859.0,406110.0,0.0867041471572906,4886914.0,287163.1349076688,4886914.0,0.7071067811865476
N06,昌平,112,附表二,差旅費-差異率,非收支,,,,,,,,
N06,昌平,113,附表二,差旅費-差異率,非收支,,,,,,,,
N06,昌平,112,附表二,差旅費-決算數,非收支,,,,,,,,
N06,昌平,113,附表二,差旅費-決算數,非收支,,,,,,,,
N06,昌平,110,附表二,延後托育收入-差異率,非收支,,,,,,,,
N06,昌平,111,附表二,延後托育收入-差異率,非收支,,,,,,,,
N06,昌平,110,附表二,延後托育收入-決算數,非收支,547530.0,,,,547530.0,,547530.0,
N06,昌平,111,附表二,延後托育收入-決算數,非收支,281880.0,547530.0,-265650.0,-0.48517889430716127,414705.0,187842.91642220636,414705.0,-0.7071067811865475
N06,昌平,110,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N06,昌平,110,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N06,昌平,111,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N06,昌平,111,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N06,昌平,111,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N06,昌平,111,附表二,延後托育收入淨額-差異率,非收支,,,,,,,,
N06,昌平,110,附表二,延後托育收入淨額-決算數,非收支,547530.0,,,,547530.0,,547530.0,
N06,昌平,110,附表二,延後托育收入淨額-決算數,非收支,547530.0,,,,547530.0,0.0,547530.0,
N06,昌平,111,附表二,延後托育收入淨額-決算數,非收支,281880.0,547530.0,-265650.0,-0.48517889430716127,458980.0,153373.09901022408,458980.0,-1.1547005383792517
N06,昌平,111,附表二,延後托育收入淨額-決算數,非收支,281880.0,547530.0,-265650.0,-0.48517889430716127,414705.0,153373.09901022408,370430.0,-0.8660254037844387
N06,昌平,111,附表二,延後托育收入淨額-決算數,非收支,281880.0,547530.0,-265650.0,-0.48517889430716127,388140.0,145502.49740124738,281880.0,-0.7302967433402214
N06,昌平,111,附表二,延後托育收入淨額-決算數,非收支,281880.0,547530.0,-265650.0,-0.48517889430716127,370430.0,137181.07012266672,281880.0,-0.6454972243679028
N06,昌平,110,附表二,延後托育收入退費-差異率,非收支,,,,,,,,
N06,昌平,110,附表二,延後托育收入退費-決算數,非收支,,,,,,,,
N06,昌平,112,附表二,攝影照片-差異率,非收支,,,,,,,,
N06,昌平,113,附表二,攝影照片-差異率,非收支,,,,,,,,
N06,昌平,112,附表二,攝影照片-決算數,非收支,,,,,,,,
N06,昌平,113,附表二,攝影照片-決算數,非收支,,,,,,,,
N06,昌平,110,附表二,支出-差異率,非收支,105.0,,,,105.0,,105.0,
N06,昌平,111,附表二,支出-差異率,非收支,117.0,105.0,12.0,0.11428571428571428,111.0,8.48528137423857,111.0,0.7071067811865476
N06,昌平,110,附表二,支出-決算數,非收支,12416699.0,,,,12416699.0,,12416699.0,
N06,昌平,111,附表二,支出-決算數,非收支,14033020.0,12416699.0,1616321.0,0.13017316438129006,13224859.5,1142911.5396742218,13224859.5,0.7071067811865475
N06,昌平,110,附表二,收入-差異率,非收支,116.0,,,,116.0,,116.0,
N06,昌平,111,附表二,收入-差異率,非收支,115.0,116.0,-1.0,-0.008620689655172414,115.5,0.7071067811865476,115.5,-0.7071067811865475
N06,昌平,110,附表二,收入-決算數,非收支,14059209.0,,,,14059209.0,,14059209.0,
N06,昌平,111,附表二,收入-決算數,非收支,13965976.0,14059209.0,-93233.0,-0.006631454159334284,14012592.5,65925.68653036539,14012592.5,-0.7071067811865475
N06,昌平,112,附表二,教保材料費-差異率,非收支,-32.0,,,,-32.0,,-32.0,
N06,昌平,113,附表二,教保材料費-差異率,非收支,-31.0,-32.0,1.0,0.03125,-31.5,0.7071067811865476,-31.5,0.7071067811865475
N06,昌平,112,附表二,教保材料費-決算數,非收支,194969.0,,,,194969.0,,194969.0,
N06,昌平,113,附表二,教保材料費-決算數,非收支,184806.0,194969.0,-10163.0,-0.05212623545281558,189887.5,7186.326217198883,189887.5,-0.7071067811865475
N06,昌平,110,附表二,教保費收入-差異率,非收支,97.0,,,,97.0,,97.0,
N06,昌平,111,附表二,教保費收入-差異率,非收支,97.0,97.0,0.0,0.0,97.0,0.0,97.0,
N06,昌平,110,附表二,教保費收入-決算數,非收支,11741812.0,,,,11741812.0,,11741812.0,
N06,昌平,111,附表二,教保費收入-決算數,非收支,11744640.0,11741812.0,2828.0,0.0002408486867273978,11743226.0,1999.6979771955564,11743226.0,0.7071067811865476
N06,昌平,110,附表二,教保費收入淨額-差異率,非收支,96.0,,,,96.0,,96.0,
N06,昌平,111,附表二,教保費收入淨額-差異率,非收支,96.0,96.0,0.0,0.0,96.0,0.0,96.0,
N06,昌平,110,附表二,教保費收入淨額-決算數,非收支,11652645.0,,,,11652645.0,,11652645.0,
N06,昌平,111,附表二,教保費收入淨額-決算數,非收支,11644841.0,11652645.0,-7804.0,-0.0006697191925095117,11648743.0,5518.261320379817,11648743.0,-0.7071067811865475
N06,昌平,110,附表二,教保費收入減項-差異率,非收支,,,,,,,,
N06,昌平,111,附表二,教保費收入減項-差異率,非收支,,,,,,,,
N06,昌平,110,附表二,教保費收入減項-決算數,非收支,-89167.0,,,,-89167.0,,-89167.0,
N06,昌平,111,附表二,教保費收入減項-決算數,非收支,-99799.0,-89167.0,-10632.0,-0.1192369374320096,-94483.0,7517.959297575373,-94483.0,-0.7071067811865476
N06,昌平,110,附表二,教保費收入（家長繳費）-差異率,非收支,68.0,,,,68.0,,68.0,
N06,昌平,111,附表二,教保費收入（家長繳費）-差異率,非收支,63.0,68.0,-5.0,-0.07352941176470588,65.5,3.5355339059327378,65.5,-0.7071067811865475
N06,昌平,110,附表二,教保費收入（家長繳費）-決算數,非收支,2447000.0,,,,2447000.0,,2447000.0,
N06,昌平,111,附表二,教保費收入（家長繳費）-決算數,非收支,1806000.0,2447000.0,-641000.0,-0.2619534123416428,2126500.0,453255.44674057694,2126500.0,-0.7071067811865476
N06,昌平,110,附表二,教保費收入（政府學費差額補助）-差異率,非收支,109.0,,,,109.0,,109.0,
N06,昌平,111,附表二,教保費收入（政府學費差額補助）-差異率,非收支,107.0,109.0,-2.0,-0.01834862385321101,108.0,1.4142135623730951,108.0,-0.7071067811865475
N06,昌平,110,附表二,教保費收入（政府學費差額補助）-決算數,非收支,9294812.0,,,,9294812.0,,9294812.0,
N06,昌平,111,附表二,教保費收入（政府學費差額補助）-決算數,非收支,9938640.0,9294812.0,643828.0,0.06926745801851614,9616726.0,455255.1447177725,9616726.0,0.7071067811865476
N06,昌平,112,附表二,文宣費(一般文宣)-差異率,非收支,-56.0,,,,-56.0,,-56.0,
N06,昌平,112,附表二,文宣費(一般文宣)-決算數,非收支,4389.0,,,,4389.0,,4389.0,
N06,昌平,112,附表二,文宣費(園刊)-差異率,非收支,-85.0,,,,-85.0,,-85.0,
N06,昌平,112,附表二,文宣費(園刊)-決算數,非收支,4543.0,,,,4543.0,,4543.0,
N06,昌平,113,附表二,文宣費（一般文宣）-差異率,非收支,,,,,,,,
N06,昌平,113,附表二,文宣費（一般文宣）-決算數,非收支,,,,,,,,
N06,昌平,113,附表二,文宣費（園刊）-差異率,非收支,-63.0,,,,-63.0,,-63.0,
N06,昌平,113,附表二,文宣費（園刊）-決算數,非收支,11019.0,,,,11019.0,,11019.0,
N06,昌平,112,附表二,日常消耗用品-差異率,非收支,-21.0,,,,-21.0,,-21.0,
N06,昌平,113,附表二,日常消耗用品-差異率,非收支,-28.0,-21.0,-7.0,-0.3333333333333333,-24.5,4.949747468305833,-24.5,-0.7071067811865476
N06,昌平,112,附表二,日常消耗用品-決算數,非收支,56524.0,,,,56524.0,,56524.0,
N06,昌平,113,附表二,日常消耗用品-決算數,非收支,48221.0,56524.0,-8303.0,-0.14689335503502937,52372.5,5871.107604191904,52372.5,-0.7071067811865476
N06,昌平,110,附表二,會計、總務、廚工、清潔薪資-差異率,非收支,91.0,,,,91.0,,91.0,
N06,昌平,111,附表二,會計、總務、廚工、清潔薪資-差異率,非收支,95.0,91.0,4.0,0.04395604395604396,93.0,2.8284271247461903,93.0,0.7071067811865475
N06,昌平,110,附表二,會計、總務、廚工、清潔薪資-決算數,非收支,1085846.0,,,,1085846.0,,1085846.0,
N06,昌平,111,附表二,會計、總務、廚工、清潔薪資-決算數,非收支,1153730.0,1085846.0,67884.0,0.06251715252439112,1119788.0,48001.23673406759,1119788.0,0.7071067811865476
N06,昌平,112,附表二,材料費-差異率,非收支,-11.0,,,,-11.0,,-11.0,
N06,昌平,113,附表二,材料費-差異率,非收支,-16.0,-11.0,-5.0,-0.45454545454545453,-13.5,3.5355339059327378,-13.5,-0.7071067811865475
N06,昌平,112,附表二,材料費-決算數,非收支,1602786.0,,,,1602786.0,,1602786.0,
N06,昌平,113,附表二,材料費-決算數,非收支,1638179.0,1602786.0,35393.0,0.022082174413801968,1620482.5,25026.630306535477,1620482.5,0.7071067811865475
N06,昌平,110,附表二,業務費-差異率,非收支,65.0,,,,65.0,,65.0,
N06,昌平,111,附表二,業務費-差異率,非收支,68.0,65.0,3.0,0.046153846153846156,66.5,2.1213203435596424,66.5,0.7071067811865476
N06,昌平,112,附表二,業務費-差異率,非收支,-37.0,68.0,-105.0,-1.5441176470588236,32.0,59.77457653551382,32.0,-1.1543369104255399
N06,昌平,113,附表二,業務費-差異率,非收支,-39.0,-37.0,-2.0,-0.05405405405405406,14.25,60.35105632878351,-2.6666666666666665,-0.882337497290884
N06,昌平,110,附表二,業務費-決算數,非收支,532499.0,,,,532499.0,,532499.0,
N06,昌平,111,附表二,業務費-決算數,非收支,559276.0,532499.0,26777.0,0.05028554044232947,545887.5,18934.198279832184,545887.5,0.7071067811865475
N06,昌平,112,附表二,業務費-決算數,非收支,514283.0,559276.0,-44993.0,-0.08044865147083015,535352.6666666666,22631.837581896278,535352.6666666666,-0.9309746321050277
N06,昌平,113,附表二,業務費-決算數,非收支,501842.0,514283.0,-12441.0,-0.024190961007849763,526975.0,24944.09569417178,525133.6666666666,-1.0075731070047311
N06,昌平,110,附表二,水費-差異率,非收支,14.0,,,,14.0,,14.0,
N06,昌平,111,附表二,水費-差異率,非收支,76.0,14.0,62.0,4.428571428571429,45.0,43.840620433565945,45.0,0.7071067811865476
N06,昌平,112,附表二,水費-差異率,非收支,-77.0,76.0,-153.0,-2.013157894736842,4.333333333333333,76.95669778085163,4.333333333333333,-1.0568714053316708
N06,昌平,113,附表二,水費-差異率,非收支,-71.0,-77.0,6.0,0.07792207792207792,-14.5,73.25981162956946,-24.0,-0.7712277542520355
N06,昌平,110,附表二,水費-決算數,非收支,4525.0,,,,4525.0,,4525.0,
N06,昌平,111,附表二,水費-決算數,非收支,24404.0,4525.0,19879.0,4.393149171270718,14464.5,14056.575703207378,14464.5,0.7071067811865476
N06,昌平,112,附表二,水費-決算數,非收支,7400.0,24404.0,-17004.0,-0.6967710211440747,12109.666666666666,10743.806603496423,12109.666666666666,-0.4383610800602061
N06,昌平,113,附表二,水費-決算數,非收支,9348.0,7400.0,1948.0,0.2632432432432432,11419.25,8880.293965667279,13717.333333333334,-0.23324115260235792
N06,昌平,110,附表二,活動費-差異率,非收支,58.0,,,,58.0,,58.0,
N06,昌平,111,附表二,活動費-差異率,非收支,48.0,58.0,-10.0,-0.1724137931034483,53.0,7.0710678118654755,53.0,-0.7071067811865475
N06,昌平,112,附表二,活動費-差異率,非收支,-41.0,48.0,-89.0,-1.8541666666666667,21.666666666666668,54.50076452063158,21.666666666666668,-1.149830965085707
N06,昌平,113,附表二,活動費-差異率,非收支,-52.0,-41.0,-11.0,-0.2682926829268293,3.25,57.7660511604062,-15.0,-0.9564441205541371
N06,昌平,110,附表二,活動費-決算數,非收支,66648.0,,,,66648.0,,66648.0,
N06,昌平,111,附表二,活動費-決算數,非收支,55086.0,66648.0,-11562.0,-0.1734785740007202,60867.0,8175.568604078862,60867.0,-0.7071067811865476
N06,昌平,112,附表二,活動費-決算數,非收支,68241.0,55086.0,13155.0,0.23880840867007952,63325.0,7179.502280799136,63325.0,0.6847271311755625
N06,昌平,113,附表二,活動費-決算數,非收支,55090.0,68241.0,-13151.0,-0.1927140575313961,61266.25,7163.61000124937,59472.333333333336,-0.8621700509830701
N06,昌平,110,附表二,瓦斯費-差異率,非收支,55.0,,,,55.0,,55.0,
N06,昌平,112,附表二,瓦斯費-差異率,非收支,-36.0,,,,9.5,64.34671708797582,9.5,-0.7071067811865476
N06,昌平,113,附表二,瓦斯費-差異率,非收支,-33.0,-36.0,3.0,0.08333333333333333,-4.666666666666667,51.69461609619839,-4.666666666666667,-0.5480906034896922
N06,昌平,110,附表二,瓦斯費-決算數,非收支,18720.0,,,,18720.0,,18720.0,
N06,昌平,112,附表二,瓦斯費-決算數,非收支,21900.0,,,,20310.0,2248.599564173221,20310.0,0.7071067811865476
N06,昌平,113,附表二,瓦斯費-決算數,非收支,22700.0,21900.0,800.0,0.0365296803652968,21106.666666666668,2105.263245614033,21106.666666666668,0.7568333017986125
N06,昌平,110,附表二,研習、進修-差異率,非收支,44.0,,,,44.0,,44.0,
N06,昌平,111,附表二,研習、進修-差異率,非收支,14.0,44.0,-30.0,-0.6818181818181818,29.0,21.213203435596427,29.0,-0.7071067811865475
N06,昌平,112,附表二,研習、進修-差異率,非收支,-71.0,14.0,-85.0,-6.071428571428571,-4.333333333333333,59.651767227244264,-4.333333333333333,-1.1175975124542252
N06,昌平,113,附表二,研習、進修-差異率,非收支,-78.0,-71.0,-7.0,-0.09859154929577464,-22.75,61.06485623226068,-45.0,-0.9047757320488264
N06,昌平,110,附表二,研習、進修-決算數,非收支,11500.0,,,,11500.0,,11500.0,
N06,昌平,111,附表二,研習、進修-決算數,非收支,3600.0,11500.0,-7900.0,-0.6869565217391305,7550.0,5586.1435713737255,7550.0,-0.7071067811865475
N06,昌平,112,附表二,研習、進修-決算數,非收支,7550.0,3600.0,3950.0,1.0972222222222223,7550.0,3950.0,7550.0,0.0
N06,昌平,113,附表二,研習、進修-決算數,非收支,5600.0,7550.0,-1950.0,-0.2582781456953642,7062.5,3369.3162016448778,5583.333333333333,-0.43406433604718286
N06,昌平,112,附表二,維護費-差異率,非收支,-27.0,,,,-27.0,,-27.0,
N06,昌平,113,附表二,維護費-差異率,非收支,-50.0,-27.0,-23.0,-0.8518518518518519,-38.5,16.263455967290593,-38.5,-0.7071067811865476
N06,昌平,112,附表二,維護費-決算數,非收支,104233.0,,,,104233.0,,104233.0,
N06,昌平,113,附表二,維護費-決算數,非收支,70966.0,104233.0,-33267.0,-0.3191599589381482,87599.5,23523.321289732878,87599.5,-0.7071067811865475
